case_id,reported_at,missing_person_name,gender,age_band,state,district,language,last_seen_location,reporting_center,reporter_mobile,physical_description,status,resolution_hours,is_duplicate_report,remarks
KMP-2027-00368,2027-07-27 15:55,Sunita Shah,Female,61-70,Tamil Nadu,Coimbatore,Tamil,Trimbakeshwar Approach,Trimbakeshwar Kho-Ya-Paya Kendra,+91 8567495148,"Elderly woman, cannot speak properly, Gujarati",Reunited,4.2,False,Family waiting at center
KMP-2027-00369,2027-08-11 06:12,,Male,0-12,Andhra Pradesh,Tirupati,Hindi,Adgaon Parking,Sadhugram Lost Found,+91 9553139585,"Elderly man with walking stick, hard of hearing",Reunited,6.5,False,
KMP-2027-00370,2027-07-10 12:07,Sunita Desai,Female,0-12,Madhya Pradesh,Gwalior,Maithili,Trimbak Road,Police Main Control Room,+91 6537020273,"Woman in green saree, has tilak on forehead",Reunited,3.5,False,GGTalk app used
KMP-2027-00371,2027-07-16 18:13,Rahul Gupta,Male,18-40,Telangana,Telangana District 2,Bhojpuri,Sadhugram Gate 2,Bharat Bharati Control Room,+91 9965265838,"Young boy in blue uniform, school bag",Transferred to hospital,,False,Found near ghat
KMP-2027-00372,2027-07-16 13:56,Sunita Mehta,Female,71-80,Bihar,Muzaffarpur,Telugu,Sadhugram Gate 2,Panchavati Center,+91 9833084825,"Old woman in white saree, widow marks",Reunited,0.1,False,Family waiting at center
KMP-2027-00373,2027-08-14 16:57,Deepak Rao,Male,0-12,Tamil Nadu,Madurai,Kannada,Sadhugram Gate 1,Police Main Control Room,+91 8786066323,"Man in saffron kurta, has rudraksha mala",Reunited,9.6,False,Found near ghat
KMP-2027-00374,2027-07-03 13:55,Manoj Krishnan,Male,41-60,Gujarat,Rajkot,Bengali,Trimbakeshwar Approach,Rajur Bahula Center,+91 9947523110,"Old woman in white saree, widow marks",Pending,,False,Bharat Bharati volunteer handled
KMP-2027-00375,2027-08-14 05:48,Kamla Singh,Female,71-80,Chhattisgarh,Chhattisgarh District 1,Kannada,Kushavart Kund,Ramkund Kho-Ya-Paya Kendra,+91 8586686097,,Reunited,0.6,False,Cross-center transfer needed
KMP-2027-00376,2027-07-21 19:30,,Male,41-60,Rajasthan,Alwar,Awadhi,Sadhugram Gate 2,Sadhugram Lost Found,+91 9951093177,"Young boy in blue uniform, school bag",Reunited,6.4,False,Bharat Bharati volunteer handled
KMP-2027-00377,2027-07-02 12:58,Ashok Roy,Male,71-80,Kerala,Kerala District 1,Tamil,Trimbakeshwar Approach,Rajur Bahula Center,,"Old woman, white clothes, lost memory",Reunited,0.7,False,Bharat Bharati volunteer handled
KMP-2027-00378,2027-08-03 18:49,Geeta Gupta,Female,18-40,Kerala,Kerala District 1,Bhojpuri,Dasak Ghat,Rajur Bahula Center,,"Woman in green saree, has tilak on forehead",Reunited,0.8,False,Found near ghat
KMP-2027-00379,2027-08-13 11:26,,Male,71-80,Delhi,Delhi District 1,Hindi,Adgaon Parking,Adgaon Kho-Ya-Paya,+91 8880296841,"Elderly man with walking stick, hard of hearing",Reunited,1.2,False,Brought by volunteer
KMP-2027-00380,2027-07-14 17:45,Sanjay Reddy,Male,0-12,Rajasthan,Alwar,Marathi,Gauri Patangan,Nashik Road Center,+91 9837502201,"Woman speaking Tamil, wearing silk saree",Reunited,0.2,False,Brought by volunteer
KMP-2027-00381,2027-07-17 21:39,Bharat Iyer,Male,80+,Delhi,Delhi District 3,Telugu,Kapila Sangam,Sadhugram Lost Found,+91 6105756315,"Old man, bald, wearing vest and dhoti",Reunited,8.9,True,
KMP-2027-00382,2027-07-17 08:20,Sunil Mehta,Male,71-80,Rajasthan,Jaipur,Tamil,Kushavart Kund,Ramkund Kho-Ya-Paya Kendra,+91 9252252010,"Old woman in white saree, widow marks",Reunited,10.4,False,Found near ghat
KMP-2027-00383,2027-07-12 11:09,Shanti Das,Female,41-60,Gujarat,Vadodara,Hindi,Kushavart Kund,Trimbakeshwar Kho-Ya-Paya Kendra,+91 9919990226,"Young boy in blue uniform, school bag",Reunited,0.7,False,
KMP-2027-00384,2027-07-10 10:47,,Unknown,41-60,Assam,Assam District 2,Awadhi,Nashik Road Station,Sadhugram Lost Found,+91 6872840670,"Old man, hearing aid, wearing full pants shirt",Reunited,24.9,True,Family waiting at center
KMP-2027-00385,2027-08-13 08:25,Manoj Gupta,Male,61-70,Bihar,Muzaffarpur,Telugu,Laxmi Narayan Ghat,Nashik Road Center,,"Woman in green saree, has tilak on forehead",Reunited,0.3,False,Cross-center transfer needed
KMP-2027-00386,2027-08-06 09:13,Ajay Yadav,Male,0-12,Maharashtra,Thane,Hindi,Kushavart Kund,Sadhugram Lost Found,+91 9448875327,"Child girl, pigtails, pink frock, about 6 years",Reunited,3.2,False,
KMP-2027-00387,2027-07-24 20:51,Santosh Tiwari,Male,71-80,Madhya Pradesh,Bhopal,Awadhi,Gauri Patangan,Sadhugram Lost Found,+91 7517151813,Lost near ghats,Reunited,4.4,False,GGTalk app used
KMP-2027-00388,2027-07-28 16:39,Prakash Roy,Male,41-60,Delhi,Delhi District 2,Bengali,Adgaon Parking,Adgaon Kho-Ya-Paya,,,Reunited,2.9,False,Cross-center transfer needed
KMP-2027-00389,2027-07-31 14:09,Sanjay Patil,Male,61-70,Chhattisgarh,Chhattisgarh District 1,Maithili,Sadhugram Gate 2,Sadhugram Lost Found,+91 9185022239,"Man in saffron kurta, has rudraksha mala",Reunited,3.4,False,
KMP-2027-00390,2027-08-02 05:07,Sunil Shukla,Male,61-70,Kerala,Kerala District 2,Bengali,Dasak Ghat,Ramkund Kho-Ya-Paya Kendra,+91 6925328186,"Young boy in blue uniform, school bag",Reunited,2.2,False,Police assisted
KMP-2027-00391,2027-07-12 18:34,Priya Pillai,Female,61-70,Karnataka,Hubli,Marathi,Ramkund Ghat,Central Control Room,+91 7326632940,"Old man, bald, wearing vest and dhoti",Reunited,4.3,False,Bharat Bharati volunteer handled
KMP-2027-00392,2027-07-20 07:08,Kanta Iyer,Female,41-60,Delhi,Delhi District 2,Marathi,Sadhugram Gate 2,Central Control Room,+91 9963976413,"Old woman, white clothes, lost memory",Reunited,4.8,False,
KMP-2027-00393,2027-07-30 09:30,Ajay Kumar,Male,61-70,Assam,Assam District 1,Gujarati,Gauri Patangan,Central Control Room,,"Woman in green saree, has tilak on forehead",Pending,,False,Announcement made on PA
KMP-2027-00394,2027-07-22 05:06,Pooja Sharma,Female,61-70,West Bengal,Bardhaman,Awadhi,Gauri Patangan,Adgaon Kho-Ya-Paya,+91 9154677276,"Old woman in white saree, widow marks",Reunited,3.2,False,Announcement made on PA
KMP-2027-00395,2027-08-06 15:35,Sunil Nair,Male,80+,Odisha,Odisha District 1,Bengali,Trimbakeshwar Approach,Sadhugram Lost Found,+91 6553123931,,Pending,,False,Family waiting at center
KMP-2027-00396,2027-07-23 19:14,Usha Agarwal,Female,0-12,Andhra Pradesh,Kurnool,Telugu,Nashik Road Station,Trimbakeshwar Kho-Ya-Paya Kendra,,"Old man, hearing aid, wearing full pants shirt",Pending,,False,Cross-center transfer needed
KMP-2027-00397,2027-07-31 10:39,Rahul Mishra,Male,41-60,Uttarakhand,Uttarakhand District 3,Marathi,Rajur Bahula,Sadhugram Lost Found,+91 8954669136,Old woman,Reunited,0.6,False,Family waiting at center
KMP-2027-00398,2027-07-17 16:43,Rohit Shukla,Male,61-70,Tamil Nadu,Coimbatore,Hindi,Adgaon Parking,Ramkund Kho-Ya-Paya Kendra,+91 6485244337,"Man in yellow kurta, has tilak, speaks Bhojpuri",Reunited,1.6,False,Brought by volunteer
KMP-2027-00399,2027-08-14 21:38,Sohan Mehta,Male,41-60,Punjab,Punjab District 1,Kannada,Sadhugram Gate 1,Central Control Room,+91 8262326542,"Boy about 12, wearing school dress",Transferred to hospital,,False,
KMP-2027-00400,2027-07-08 11:58,Laxmi Menon,Female,13-17,Assam,Assam District 1,Tamil,Laxmi Narayan Ghat,Ramkund Kho-Ya-Paya Kendra,+91 7776378019,Child missing,Reunited,5.7,False,
KMP-2027-00401,2027-07-31 15:18,Bharat Dubey,Male,18-40,West Bengal,Siliguri,Tamil,Nashik Road Station,Ramkund Kho-Ya-Paya Kendra,+91 6363406114,"Child in red shirt, about 8-10 years, crying",Reunited,5.6,False,Cross-center transfer needed
KMP-2027-00402,2027-08-03 16:01,Amit Pillai,Male,71-80,Rajasthan,Alwar,Hindi,Dasak Ghat,Ramkund Kho-Ya-Paya Kendra,+91 9592582348,Man from UP,Reunited,2.9,True,Police assisted
KMP-2027-00403,2027-07-04 21:18,Amit Patel,Male,41-60,Maharashtra,Thane,Maithili,Gauri Patangan,Adgaon Kho-Ya-Paya,+91 7716926164,Lost near ghats,Pending,,False,Police assisted
KMP-2027-00404,2027-08-09 19:44,Savita Krishnan,Female,61-70,Rajasthan,Bikaner,Bhojpuri,Laxmi Narayan Ghat,Adgaon Kho-Ya-Paya,+91 7684572202,Man from UP,Pending,,False,GGTalk app used
KMP-2027-00405,2027-07-22 10:01,Deepak Desai,Male,18-40,Assam,Assam District 2,Tamil,Ramkund Ghat,Police Main Control Room,+91 8659780124,"Old man, hearing aid, wearing full pants shirt",Reunited,6.0,False,GGTalk app used
KMP-2027-00406,2027-08-11 08:28,Suresh Krishnan,Male,61-70,Punjab,Punjab District 1,Hindi,Takli Sangam,Nashik Road Center,,Child missing,Reunited,16.3,False,Family waiting at center
KMP-2027-00407,2027-08-08 11:52,Saroj Reddy,Female,71-80,Tamil Nadu,Madurai,Gujarati,Laxmi Narayan Ghat,Rajur Bahula Center,+91 7867028521,"Woman in green saree, has tilak on forehead",Reunited,7.1,False,
KMP-2027-00408,2027-07-25 18:52,Dinesh Mehta,Male,0-12,Chhattisgarh,Chhattisgarh District 2,Gujarati,Adgaon Parking,Ramkund Kho-Ya-Paya Kendra,+91 9383138961,"Man in yellow kurta, has tilak, speaks Bhojpuri",Reunited,2.4,False,GGTalk app used
KMP-2027-00409,2027-07-27 08:07,Lalita Patil,Female,61-70,Gujarat,Gandhinagar,Hindi,Laxmi Narayan Ghat,Nashik Road Center,+91 6745963305,"Old man confused, keeps asking for Ramkund",Reunited,0.5,False,Police assisted
KMP-2027-00410,2027-07-20 14:13,Anil Sharma,Male,18-40,Kerala,Kerala District 2,Marathi,Adgaon Parking,Rajur Bahula Center,,"Wearing white saree, grey hair, speaks Hindi",Reunited,0.3,True,Announcement made on PA
KMP-2027-00411,2027-07-09 21:40,Sangeeta Agarwal,Female,71-80,Odisha,Odisha District 3,Kannada,Dasak Ghat,Rajur Bahula Center,+91 7918138906,Lost near ghats,Reunited,5.2,False,Family waiting at center
KMP-2027-00412,2027-07-18 07:55,Nisha Chaudhary,Female,41-60,Assam,Assam District 1,Tamil,Adgaon Parking,Central Control Room,+91 9890180346,"Old man, hearing aid, wearing full pants shirt",Reunited,0.5,False,Brought by volunteer
KMP-2027-00413,2027-08-12 10:01,Mamta Nair,Female,80+,Chhattisgarh,Chhattisgarh District 1,Awadhi,Madsangvi Transit,Trimbakeshwar Kho-Ya-Paya Kendra,+91 6229153072,"Man in saffron kurta, has rudraksha mala",Reunited,6.6,False,Bharat Bharati volunteer handled
KMP-2027-00414,2027-08-03 15:24,Pooja Sinha,Female,41-60,Gujarat,Rajkot,Marathi,Madsangvi Transit,Bharat Bharati Control Room,,"Woman in green saree, has tilak on forehead",Reunited,1.3,False,
KMP-2027-00415,2027-07-04 14:24,Vinod Rao,Male,61-70,Telangana,Telangana District 1,Bengali,Sadhugram Gate 1,Panchavati Center,,"Elderly man with walking stick, hard of hearing",Pending,,False,
KMP-2027-00416,2027-07-04 15:29,Sohan Pillai,Male,41-60,Chhattisgarh,Chhattisgarh District 3,Kannada,Panchavati Circle,Adgaon Kho-Ya-Paya,+91 6389145285,"Child in red shirt, about 8-10 years, crying",Reunited,4.0,False,
KMP-2027-00417,2027-08-10 21:13,,Male,71-80,Rajasthan,Udaipur,Gujarati,Sadhugram Gate 2,Panchavati Center,+91 9190095909,"Woman with three children, lost husband",Reunited,3.1,False,GGTalk app used
KMP-2027-00418,2027-07-31 13:38,Ramesh Krishnan,Male,71-80,Andhra Pradesh,Kurnool,Bhojpuri,Madsangvi Transit,Adgaon Kho-Ya-Paya,+91 6164612445,"Woman in burqa, has small child with her",Reunited,2.9,True,GGTalk app used
KMP-2027-00419,2027-07-14 21:51,Seema Gupta,Female,18-40,Rajasthan,Bikaner,Tamil,Nandur Ghat,Panchavati Center,+91 8563816134,,Unresolved,,False,Found near ghat
KMP-2027-00420,2027-07-01 20:00,Hari Dubey,Male,80+,Telangana,Telangana District 1,Maithili,Ramkund Ghat,Ramkund Kho-Ya-Paya Kendra,+91 7794113197,"Elderly woman, cannot speak properly, Gujarati",Pending,,False,Bharat Bharati volunteer handled
KMP-2027-00421,2027-07-08 16:52,Pushpa Roy,Female,0-12,Uttar Pradesh,Gorakhpur,Bengali,Kapila Sangam,Nashik Road Center,+91 9821818558,"Woman in burqa, has small child with her",Reunited,5.8,False,
KMP-2027-00422,2027-07-06 14:51,Bharat Das,Male,0-12,Uttar Pradesh,Gorakhpur,Telugu,Dindori Road Crossing,Trimbakeshwar Kho-Ya-Paya Kendra,+91 8305634099,"Old woman in white saree, widow marks",Reunited,2.7,False,Family waiting at center
KMP-2027-00423,2027-07-13 10:04,Mohan Krishnan,Male,18-40,Karnataka,Belagavi,Marathi,Trimbak Road,Ramkund Kho-Ya-Paya Kendra,+91 7692474835,Child missing,Reunited,10.8,False,GGTalk app used
KMP-2027-00424,2027-07-28 06:54,Reena Joshi,Female,0-12,Assam,Assam District 3,Tamil,Nandur Ghat,Adgaon Kho-Ya-Paya,+91 9102099126,"Elderly woman, cannot speak properly, Gujarati",Reunited,2.9,False,GGTalk app used
KMP-2027-00425,2027-07-13 15:05,Saroj Desai,Female,41-60,Uttarakhand,Uttarakhand District 3,Bhojpuri,Trimbak Road,Central Control Room,+91 6520755279,Child missing,Unresolved,,False,
KMP-2027-00426,2027-08-10 15:53,Radha Patel,Female,0-12,Bihar,Patna,Kannada,Madsangvi Transit,Trimbakeshwar Kho-Ya-Paya Kendra,+91 6736225068,"Woman in green saree, has tilak on forehead",Reunited,1.7,True,Police assisted
KMP-2027-00427,2027-07-04 06:24,Sohan Gupta,Male,61-70,Bihar,Nalanda,Hindi,Nandur Ghat,Bharat Bharati Control Room,+91 6191842179,"Elderly man with walking stick, hard of hearing",Pending,,False,Found near ghat
KMP-2027-00428,2027-08-09 12:55,,Female,0-12,Maharashtra,Pune,Kannada,Main Police Chowki,Nashik Road Center,+91 9202896950,"Wearing white saree, grey hair, speaks Hindi",Reunited,6.3,False,Family waiting at center
KMP-2027-00429,2027-07-07 05:38,Ajay Rao,Male,61-70,Telangana,Telangana District 3,Awadhi,Trimbakeshwar Approach,Nashik Road Center,,"Old woman, white clothes, lost memory",Reunited,2.8,False,Announcement made on PA
KMP-2027-00430,2027-08-11 16:19,Priya Patel,Female,71-80,Maharashtra,Mumbai,Gujarati,Trimbak Road,Police Main Control Room,+91 9650964560,Man from UP,Reunited,1.5,False,Police assisted
KMP-2027-00431,2027-07-23 11:12,Anjali Nair,Female,18-40,Tamil Nadu,Salem,Bhojpuri,Rajur Bahula,Bharat Bharati Control Room,+91 6553184702,"Child girl, pigtails, pink frock, about 6 years",Reunited,4.7,False,Family waiting at center
KMP-2027-00432,2027-07-03 20:14,Vimla Nair,Female,41-60,Andhra Pradesh,Tirupati,Bhojpuri,Ramkund Ghat,Trimbakeshwar Kho-Ya-Paya Kendra,+91 6587803152,Old woman,Reunited,1.0,False,Police assisted
KMP-2027-00433,2027-07-23 05:35,Asha Joshi,Female,71-80,Uttar Pradesh,Lucknow,Kannada,Sadhugram Gate 1,Ramkund Kho-Ya-Paya Kendra,,"Old man confused, keeps asking for Ramkund",Reunited,3.5,False,
KMP-2027-00434,2027-08-05 12:11,Radha Joshi,Female,41-60,Karnataka,Davangere,Tamil,Rajur Bahula,Central Control Room,,"Young boy in blue uniform, school bag",Pending,,True,Cross-center transfer needed
KMP-2027-00435,2027-08-08 07:07,Ajay Menon,Male,41-60,West Bengal,Bardhaman,Bhojpuri,Sadhugram Gate 2,Ramkund Kho-Ya-Paya Kendra,+91 8969180872,"Old woman, white clothes, lost memory",Reunited,4.7,False,Bharat Bharati volunteer handled
KMP-2027-00436,2027-07-16 06:40,,Female,61-70,West Bengal,Nadia,Awadhi,Madsangvi Transit,Ramkund Kho-Ya-Paya Kendra,+91 7451844369,"Man in yellow kurta, has tilak, speaks Bhojpuri",Pending,,False,
KMP-2027-00437,2027-08-03 19:11,Pushpa Rao,Female,18-40,Haryana,Haryana District 3,Kannada,Nandur Ghat,Panchavati Center,+91 8635354547,"Man in yellow kurta, has tilak, speaks Bhojpuri",Reunited,2.7,False,Bharat Bharati volunteer handled
KMP-2027-00438,2027-07-20 18:56,Pushpa Nair,Female,18-40,West Bengal,Siliguri,Telugu,Kapila Sangam,Nashik Road Center,+91 9334713230,"Young boy in blue uniform, school bag",Reunited,0.4,False,Found near ghat
KMP-2027-00439,2027-07-27 16:51,Bharat Tiwari,Male,61-70,Delhi,Delhi District 2,Bengali,Bus Stand Nashik,Panchavati Center,+91 9564399416,"Woman speaking Tamil, wearing silk saree",Reunited,2.3,False,
KMP-2027-00440,2027-07-08 07:23,Mahesh Mishra,Male,61-70,Madhya Pradesh,Rewa,Telugu,Kushavart Kund,Police Main Control Room,+91 7205665981,"Old woman, white clothes, lost memory",Reunited,1.6,False,Cross-center transfer needed
KMP-2027-00441,2027-07-20 14:52,Radha Patil,Female,18-40,Assam,Assam District 2,Awadhi,Laxmi Narayan Ghat,Adgaon Kho-Ya-Paya,,"Old man, bald, wearing vest and dhoti",Reunited,,False,
KMP-2027-00442,2027-07-30 15:50,Meena Tiwari,Female,18-40,Tamil Nadu,Salem,Bengali,Trimbakeshwar Approach,Panchavati Center,+91 9875789582,"Old woman, white clothes, lost memory",Reunited,4.8,False,Announcement made on PA
KMP-2027-00443,2027-08-12 16:21,,Female,71-80,Andhra Pradesh,Kurnool,Bengali,Dindori Road Crossing,Adgaon Kho-Ya-Paya,,"Elderly woman, cannot speak properly, Gujarati",Reunited,4.7,False,Family waiting at center
KMP-2027-00444,2027-07-14 17:04,Rohit Verma,Male,18-40,Telangana,Telangana District 3,Kannada,Panchavati Circle,Adgaon Kho-Ya-Paya,+91 9509437695,"Old woman, white clothes, lost memory",Reunited,3.4,False,Found near ghat
KMP-2027-00445,2027-07-13 07:58,Rajesh Rao,Male,0-12,Delhi,Delhi District 2,Bhojpuri,Kapila Sangam,Sadhugram Lost Found,,"Old woman, white clothes, lost memory",Reunited,3.0,False,Police assisted
KMP-2027-00446,2027-07-27 20:47,Santosh Dubey,Male,61-70,Gujarat,Ahmedabad,Gujarati,Trimbakeshwar Approach,Adgaon Kho-Ya-Paya,,"Old woman, white clothes, lost memory",Pending,,False,Cross-center transfer needed
KMP-2027-00447,2027-07-01 09:28,Vijay Nair,Male,61-70,Chhattisgarh,Chhattisgarh District 3,Bhojpuri,Trimbakeshwar Approach,Adgaon Kho-Ya-Paya,+91 8316576663,"Girl child about 5 years, red bindi, crying",Reunited,9.6,False,Announcement made on PA
KMP-2027-00448,2027-08-09 10:26,,Male,61-70,Jharkhand,Jharkhand District 2,Bengali,Dindori Road Crossing,Ramkund Kho-Ya-Paya Kendra,+91 8519930083,"Girl child about 5 years, red bindi, crying",Reunited,9.7,False,Family waiting at center
KMP-2027-00449,2027-07-14 20:26,Ravi Verma,Male,71-80,Karnataka,Davangere,Marathi,Panchavati Circle,Bharat Bharati Control Room,+91 6849519028,"Woman in burqa, has small child with her",Reunited,2.8,False,Bharat Bharati volunteer handled
KMP-2027-00450,2027-07-22 17:54,Shyam Joshi,Male,61-70,Madhya Pradesh,Satna,Hindi,Rajur Bahula,Adgaon Kho-Ya-Paya,+91 9509262673,"Old man in dhoti kurta, cannot remember name",Reunited,4.9,False,Cross-center transfer needed
KMP-2027-00451,2027-07-18 10:10,,Female,61-70,Tamil Nadu,Tirunelveli,Gujarati,Ramkund Ghat,Nashik Road Center,+91 7605504475,"Woman in green saree, has tilak on forehead",Reunited,3.1,False,
KMP-2027-00452,2027-08-14 06:53,Savita Rao,Female,61-70,Gujarat,Surat,Tamil,Nashik Road Station,Bharat Bharati Control Room,+91 7574656314,"Old man, bald, wearing vest and dhoti",Reunited,3.6,True,Bharat Bharati volunteer handled
KMP-2027-00453,2027-07-13 07:14,Manju Tiwari,Female,41-60,Madhya Pradesh,Bhopal,Gujarati,Sadhugram Gate 1,Ramkund Kho-Ya-Paya Kendra,+91 6461976234,Child missing,Reunited,2.9,False,Police assisted
KMP-2027-00454,2027-07-21 10:00,Radha Iyer,Female,61-70,Uttarakhand,Uttarakhand District 1,Bengali,Kapila Sangam,Panchavati Center,+91 6482870919,"Wearing white saree, grey hair, speaks Hindi",Reunited,1.0,False,Found near ghat
KMP-2027-00455,2027-08-04 10:16,,Female,41-60,Andhra Pradesh,Kakinada,Bengali,Sadhugram Gate 1,Nashik Road Center,+91 6865074455,"Child girl, pigtails, pink frock, about 6 years",Reunited,14.4,False,Police assisted
KMP-2027-00456,2027-08-02 12:32,Amit Roy,Male,80+,Odisha,Odisha District 1,Hindi,Trimbak Road,Central Control Room,+91 9510568162,"Man in saffron kurta, has rudraksha mala",Reunited,9.1,False,Bharat Bharati volunteer handled
KMP-2027-00457,2027-07-14 06:15,,Female,41-60,Andhra Pradesh,Vijayawada,Telugu,Main Police Chowki,Rajur Bahula Center,,Child missing,Reunited,1.5,False,
KMP-2027-00458,2027-07-14 06:58,Nisha Reddy,Female,71-80,Tamil Nadu,Erode,Bengali,Dindori Road Crossing,Trimbakeshwar Kho-Ya-Paya Kendra,+91 8360112864,"Girl child about 5 years, red bindi, crying",Reunited,0.8,False,
KMP-2027-00459,2027-07-10 18:46,,Female,80+,West Bengal,Howrah,Bhojpuri,Dasak Ghat,Sadhugram Lost Found,,"Young boy in blue uniform, school bag",Reunited,0.8,False,Found near ghat
KMP-2027-00460,2027-07-29 18:32,Parvati Joshi,Female,71-80,Madhya Pradesh,Gwalior,Gujarati,Main Police Chowki,Adgaon Kho-Ya-Paya,+91 7605424753,Man from UP,Reunited,6.3,True,Bharat Bharati volunteer handled
KMP-2027-00461,2027-08-08 20:04,Mahesh Pillai,Male,41-60,Assam,Assam District 1,Kannada,Nandur Ghat,Ramkund Kho-Ya-Paya Kendra,+91 7376264887,Old woman,Reunited,9.9,True,GGTalk app used
KMP-2027-00462,2027-08-11 07:26,Usha Mehta,Female,61-70,Haryana,Haryana District 3,Awadhi,Kushavart Kund,Bharat Bharati Control Room,+91 9430509354,"Old man, bald, wearing vest and dhoti",Reunited,5.8,False,Police assisted
KMP-2027-00463,2027-07-03 16:40,Anil Reddy,Male,71-80,Haryana,Haryana District 2,Awadhi,Ramkund Ghat,Ramkund Kho-Ya-Paya Kendra,+91 7612953915,"Woman speaking Tamil, wearing silk saree",Reunited,4.6,False,Family waiting at center
